,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
15,rSmLoO-dbiA,Top 3 Indonesia Gold Digger Prank! PRANK!,Sumber Video : 1. https://m.youtube.com/watch?v=R_gm4I413yg 2. https://m.youtube.com/watch?v=7ZOt9L6LOn4 3. https://m.youtube.com/watch?v=2EpnwA-0FHQ Terima Kasih.,https://i.ytimg.com/vi/rSmLoO-dbiA/default.jpg,AMPM PROJECT,UC0fV1Kqj6lO9rtwPlS8FllA,3906475,19652,2828,2426
16,kdtQeWHx5gw,"Top 3| DRDO ATAGS High Altitude Test, Trimurti Haifa Chowk, Boeing P-8I",Top 3 Defence And Space News 15/01/2018 . Send Me Friend Request on FB - https://www.facebook.com/vikrant.joshi.1806 Instagram - https://www.instagram.com/author_vikrant_joshi/ for more future...,https://i.ytimg.com/vi/kdtQeWHx5gw/default.jpg,REVIEW Master Vikrant,UCDS35mYy0UeWrX4PoaeUJwg,34305,3085,47,141
17,vM1QnvZfqOI,Top 3 Funny Twin Pranks - Social Experiment Gone Hilarious!,Top 3 Funny Twin Pranks - Social Experiment Gone Hilarious! ▻Click to SUBSCRIBE for more Awesome PRANKS! https://goo.gl/K4MrdF ▻Video by https://www.youtube.com/channel/UC9oiXZIJ00hxTyne2l-k_4Q...,https://i.ytimg.com/vi/vM1QnvZfqOI/default.jpg,ComedyOn,UCR4CzoByWRJ7ThJYcM6jajA,4030962,12659,2469,350
18,b9BhueD4XZw,Chiquititas: TOP 3 mentem e Vivi não vai à festa (27/11/13),Chiquititas: TOP 3 mentem e Vivi não vai à festa (27/11/13) and more only my channel please comment and like :) have a nice day.,https://i.ytimg.com/vi/b9BhueD4XZw/default.jpg,shaquana blanca,UCMR8jM38h6CdFWRajhMA2TQ,355311,2737,301,135
19,1vZ9OFvu4zI,Top 3 Gold Digger Pranks of the Month July 2017,"Top 3 ""Gold Digger"" Pranks of the Month July 2017 ▻Click to SUBSCRIBE for more Awesome PRANKS! https://goo.gl/K4MrdF ▻Video by https://www.youtube.com/user/riskyrobtv Outro Song! ▻https://www...",https://i.ytimg.com/vi/1vZ9OFvu4zI/default.jpg,ComedyOn,UCR4CzoByWRJ7ThJYcM6jajA,2090555,11268,1256,1937
20,3xFGmd401VU,#54 DE TOP 3 VAN FOURCE | JUNIORSONGFESTIVAL.NL🇳🇱,"Abonneer: https://www.youtube.com/user/avrojr?sub_confirmation=1 FOURCE bekijkt de concurrentie! Welke landen vinden zij het leukst? Jannes, Max, Niels & Ian geven hun top 3. Wat is jouw...",https://i.ytimg.com/vi/3xFGmd401VU/default.jpg,Juniorsongfestival.NL,UCuwdQTLBmOMn39PygFQMmBQ,177146,3051,81,1734
21,WhJdOB7Wv0s,TOP 3 EMOTIONAL AUDITIONS From X Factor UK | X Factor Global,"TOP 3 EMOTIONAL AUDITIONS From X Factor UK! Includes Josh Daniel, Lucy Spraggan & Christian Burrows! X Factor Global brings together the very best acts from around the world, keeping...",https://i.ytimg.com/vi/WhJdOB7Wv0s/default.jpg,X Factor Global,UC6my_lD3kBECBifeq0n2mdg,8035169,44692,4449,1508
22,AT7G3YQ_6Ns,"Zubair Khan says ""I Was Told I Will Be In Top 3"", Bashes Shilpa Shinde & Supports Hina Khan","Watch Zubair Khan talk exclusively to tellymasala about Salman Khan, Shilpa Shinde, Hina Khan...Check the interview to know the real faces of Bigg Boss 11 contestants. Reporter: Neha Antani...",https://i.ytimg.com/vi/AT7G3YQ_6Ns/default.jpg,TellyMasala,UCycyxZMoPwg9cuRDMyQE7PQ,26801,443,540,268
23,aRIq_qQWglw,TOP 3 African Bodybuilders at 2017 Mr. Olympia,"TOP 3 African Bodybuilders at 2017 Mr. Olympia Could they beat Phil Heath, Dexter Jackson or Cedric McMillan at Mr. Olympia 2017? -- Song: T-Mass - Bow and Arrow [NCS Release] Music provided...",https://i.ytimg.com/vi/aRIq_qQWglw/default.jpg,BodybuildingPro,UCHpu91a19yyLzqgO9DwdMIQ,715948,2759,429,245
24,jbWL2b5Umnk,TOP 3 Jugadas de Fantasía Para Llevarte a Tu RIVAL PT. 7 - Tutoriales de Fútbol - Futsala,CORTE ESTILO CR7 ▻ https://youtu.be/LK8y-ztt5hc CLIC PARA VER VIDEO ANTERIOR ▻ https://www.youtube.com/watch?v=P4k_AVMqQDg CONTACTO / EVENTOS / NEGOCIOS / PRENSA ▻ Tiitanesfs@gmail.com...,https://i.ytimg.com/vi/jbWL2b5Umnk/default.jpg,Tiitanes Freestylers - Tutoriales - Freestyle - Futbol,UCyw8mtDdnPowGz-G457TYVQ,1225566,65284,1587,592
25,25np85bVLYw,Top 3 Vua của các Quái Thú Kinh Khủng Nhất Thống Trị Đất Liền trong Thần Thoại,Những quái vật khổng lồ cai trị mặt đất trong truyền thuyết và thần thoại. Chúng nắm giữ những sức mạnh siêu nhiên đáng sợ và hùng mạnh nhất....,https://i.ytimg.com/vi/25np85bVLYw/default.jpg,Khám Phá Kỳ Lạ,UCIlUalig2nzz6iG5VXq-1GA,584122,1788,172,263
26,nLzai7SFyQA,TOP 3 BEST Auditions America's Got Talent 2017,1. Darci Lynne 2. Mandy Harvey 3. Demian Aditya SUBCRIBE CHANNEL: http://bit.ly/2fhpDdd Contact us: Facebook: https://www.facebook.com/lenkenoffical/ Twitter: https://twitter.com/T4Sorry...,https://i.ytimg.com/vi/nLzai7SFyQA/default.jpg,Len Ken,UCeBWh-0p7vgBeD6HOHBpfwQ,1859046,13519,648,959
27,5p6265oBRsA,TOP 3 Best Biggest Bodybuilders,"The top3 best biggest bodybuilders. Featuring Kai Greene, Dorian Yates and Ronnie Coleman. Who is the best? Comment down below.",https://i.ytimg.com/vi/5p6265oBRsA/default.jpg,allan97,UC9vLfQrLGLwAfsnE-A0bWvg,2814132,2756,921,308
28,EUkb0Qr6GfU,Top 3  antes e depois,,https://i.ytimg.com/vi/EUkb0Qr6GfU/default.jpg,Rosicleia e Caroline Niederauer,UCxFOOt6kXmUtG3cvcLSgVQw,104301,1450,236,328
29,5BfR0RDoNp4,W2S TOP 3 FUT DRAFTS EVER!!!,Sidemen official channels : ○ Sidemen: https://www.youtube.com/sidemen ○ MiniMinter: https://www.youtube.com/user/miniminter ○ KSI: https://www.youtube.com/user/KSIOlajidebt ○ Behzinga:...,https://i.ytimg.com/vi/5BfR0RDoNp4/default.jpg,SidemenBonus,UCt5vSJaRjiL-RK8KDU-KcNA,1770665,18855,1758,368
30,8iKnZlumlJI,TOP 3: OS MELHORES FUZIS DE ASSALTO JÁ PRODUZIDOS!,Venha conhecer o canal Top 3 !!! Tem vídeo novo toda semana aqui no canal :) ----------------------------------------------------------------------------------------------- CURTA A PÁGINA...,https://i.ytimg.com/vi/8iKnZlumlJI/default.jpg,Top 3,UCSVADJlh3mDBt3PRez33KPQ,193996,6265,131,220
31,xfM_HxAci5Y,Top 3 Original Roblox Songs (Animations),"A compilation of the Top 3 Original Songs. This includes the Roblox Obby Song, The Noob Song, and Mineblox - Minecraft vs Roblox Animation. All credit for the videos used goes to the creators...",https://i.ytimg.com/vi/xfM_HxAci5Y/default.jpg,TheEvilShark,UCvRvR0U7SH1uMa3ffrV07Yg,575943,6278,595,3214
32,FiIYXLRaVEY,Top 3 Roblox Jailbreak Animations,"A compilation of the Top 3 Roblox Jailbreak Animations. This includes Roblox Jailbreak Animated, Jailbreak: The Escaped Prisoner Animated! (Cop vs Prisoner), and Roblox Jailbreak Funny Animation...",https://i.ytimg.com/vi/FiIYXLRaVEY/default.jpg,TheEvilShark,UCvRvR0U7SH1uMa3ffrV07Yg,1343780,6959,458,500
33,d3uxUxPss74,TOP 3 Nejzajímavější Vraždy - [1080p],TOP 3 Nejzajímavější Vraždy - [1080p] Like Koment Odběr TOP 7 Nejlepších Momentek - https://www.youtube.com/watch?v=xYkNz7MB8e0.,https://i.ytimg.com/vi/d3uxUxPss74/default.jpg,Project FIVE,UCa1wx_AzWiCw5iV8C1RIY-A,280274,4467,305,131
34,oWwtu7OXzRk,"TOP 3 - VĚCI, KTERÉ BYCHOM MĚLI IHNED PŘESTAT DĚLAT!","Dámy a pánové , dneska jsme si pro vás připravili TOP 3 - VĚCI, KTERÉ BYCHOM MĚLI IHNED PŘESTAT DĚLAT , takže pokud se vám to bude líbit , sdílení a like nám strašně pomůže...",https://i.ytimg.com/vi/oWwtu7OXzRk/default.jpg,Dave - TOP 5,UCLOaMTxTc9fiaFoja5jbAiQ,29725,2072,206,256
35,FjBNNzGTdJ4,Kolme pelottavaa Snapchat-tarinaa! TOP 3,KIITOS ERITTÄIN PALJON 6000 TILAAJASTA!!!! HUOM! TARINAT OVAT INTERNETIN IHMEELLISESTÄ MAAILMASTA! :) (NÄIN EI SIIS OLE KÄYNYT MINULLE) Tällä kertaa taas jotain vähän pelottavampaa!...,https://i.ytimg.com/vi/FjBNNzGTdJ4/default.jpg,Oraakkeli,UCYbgGV7LWDqXE2_rsodY71Q,214922,5374,343,2319
36,wcBU56FAp6c,Chiquititas 2013 - Regras das Top 3,,https://i.ytimg.com/vi/wcBU56FAp6c/default.jpg,Joao Freitas,UCNkJ38k-spfoSN3XAJkZUsA,1974436,7717,972,395
37,EOSud9HBbCw,भोजपुरी की 3 सबसे हॉट हीरोइन // TOP 3 BHOJPURI HEROINES,हमारे चैनल को सब्सक्राइब करें - https://goo.gl/UP3tQD 1# आपके लिए बनाये गए शानदार वीडियोस...,https://i.ytimg.com/vi/EOSud9HBbCw/default.jpg,SECRET INDIAN TV,UCZz3_h8kVL2VlE784JDkA_g,2123,216,20,48
38,QRqJXCzZjNY,Top 3: Larissa Manoela conta tudo que você sempre quis saber!,Você é uma larinática de carteirinha e morre de curiosidade para saber quais são as matérias preferidas da Lari na escola ou quais são os melhores amigos dela? Em um TOP 3 favoritos da...,https://i.ytimg.com/vi/QRqJXCzZjNY/default.jpg,Revista Atrevida Oficial,UC4TG84BFc92uWaWCNuAcITQ,218788,11091,314,883
39,8-C68y59gwc,TOP 3 Biggest Arms In Bodybuilding You've Never Seen (NO SYNTHOL),TOP 3 Biggest Arms In Bodybuilding You've Never Seen (NO SYNTHOL) Who has the best arms ever? -- Music: - Alan Walker - Fade [NCS Release] - Alan Walker - Force [NCS Release] - Alan Walker...,https://i.ytimg.com/vi/8-C68y59gwc/default.jpg,BodybuildingPro,UCHpu91a19yyLzqgO9DwdMIQ,3066843,4077,1223,344
40,YtdNN7f7hV0,TOP 3: AS MELHORES SUBMETRALHADORAS DA ATUALIDADE!,Venha conhecer o canal Top 3 !!! Tem vídeos para todos os gostos :) ---------------------------------------------------------------------------------- CURTA A PÁGINA DO TOP 3 NO FACEBOOK:...,https://i.ytimg.com/vi/YtdNN7f7hV0/default.jpg,Top 3,UCSVADJlh3mDBt3PRez33KPQ,3882,586,3,44
41,jQCU0njudME,Top 3 Episoade Pierdute din Desene Animate,"Salutare, astazi va prezint Top 3 Episoade Pierdute din Desene Animate. Extrem de multa lume a dorit sa vada partea a 3-a din Momente Horror din Desene Animate, asa ca m-am gandit sa va satisfac...",https://i.ytimg.com/vi/jQCU0njudME/default.jpg,Science Facts,UCu2ZUfOGjboEHF5A6InlLsg,351000,7175,534,1453
42,vQQ39M0iHrc,PM Narendra Modi ranked among top 3 in Gallup and C Voter's World's Top Ministers survey l,"PM Narendra Modi ranked among top 3 in Gallup and C Voter's World's Top Ministers survey list For latest breaking news, other top stories log on to: http://www.abplive.in & https://www.youtube.c...",https://i.ytimg.com/vi/vQQ39M0iHrc/default.jpg,ABP NEWS,UCRWFSbif-RFENbBrSiez1DA,11250,265,29,61
43,dXK6tcKiLKI,"TOP 3 ""MOST DANGEROUS ACTS"" - WAIT FOR IT - Got Talent!",CLICK HERE to Learn How To Sing Tips To Improve Your Singing Voice ▻ http://MusicTalentNow.com/Learn-To-Sing ◅ ♥ Please Follow Me On Twitter ♥ http://bit.ly/Twitter_MusicTalentNow...,https://i.ytimg.com/vi/dXK6tcKiLKI/default.jpg,MusicTalentNow,UCDnEa2HC2eeT-cN3pAKnNTw,4399756,15183,2020,285
44,PhUPiBkBMCA,TOP 3 PECHOWCÓW SEZONU 2016/17: Ekstraklasa,"Ekstraklasa przedstawia TOP 3 pechowców sezonu 2016/17. ""Tatusia oszukasz, mamusię oszukasz...ale życia nie oszukasz"" Nie życzymy tego nikomu, ale taka jest piłka ;) Miłosz Przybecki...",https://i.ytimg.com/vi/PhUPiBkBMCA/default.jpg,EkstraklasaORG,UCdQmcmHM_sbhDvgKvzizOaQ,235280,2000,66,75
45,AQqFIcH45pI,Top 3 Most UNDERRATED Business Class - Fly Luxury with a Budget!,In this video I will reveal the Top 3 most underrated Business Class that offer amazing values to travelers. See how you can afford the luxury these airlines offer in their Business Class product!,https://i.ytimg.com/vi/AQqFIcH45pI/default.jpg,Sam Chui,UCfYCRj25JJQ41JGPqiqXmJw,350847,3481,191,338
46,xjkOcMykqZw,TOP 3: OS MELHORES ATIRADORES DE ELITE DA HISTÓRIA! (Parte 2).,Venha conhecer o canal Top 3 !!! E deixe sua sugestão para próximos vídeos. ---------------------------------------------------------------------------------- CURTA A PÁGINA DO TOP 3 NO...,https://i.ytimg.com/vi/xjkOcMykqZw/default.jpg,Top 3,UCSVADJlh3mDBt3PRez33KPQ,9862,626,9,23
47,rzjWnzMrc_4,Top 3 Reveal Duet: Paxton & Kyle,Paxton and Kyle's voices blended together perfectly for their cover of 'Stay' by Rihanna & Mikky Ekko For more information visit: https://www.idolssa.tv https://www.mzansimagic.tv Follow...,https://i.ytimg.com/vi/rzjWnzMrc_4/default.jpg,IdolsSA,UCIqNOMtvwCM3vwFi38WvQ5g,183175,1718,191,174
48,7mmWFSAQmvM,"JORDAN 1 ""TOP 3"" DID YOU COP? + UP-CLOSE DETAILED LOOK!",Follow me on Instagram! http://www.Instagram.com/RichieLe23 Facebook: http://www.facebook.com/RichieLeMusic Twitter: http://www.twitter.com/RichieLe23 Sub to my other channel: http://www.youtube.c...,https://i.ytimg.com/vi/7mmWFSAQmvM/default.jpg,Richie Le,UCI9gIf0scF8jeXziFyXG-Zw,166429,4445,67,571
